OrderID,OrderDate,CustomerID,ProductName,Category,Quantity,UnitPrice
14404,2025-08-12,CLI-0058,"Monitor LG 27"" 4K",Monitores,1,379140
14405,2025-08-12,CLI-0174,Workstation HP Z2,Desktops,6,1371930
14406,2025-08-12,CLI-0248,"Monitor Portátil 15""",Monitores,1,218980
14407,2025-08-12,CLI-0169,Antivirus ESET 3 PCs,Software,3,42590
14408,2025-08-12,CLI-0235,Disco Externo Seagate 4TB,Almacenamiento,3,128970
14409,2025-08-12,CLI-0134,Soporte Laptop Ergotron,Perifericos,1,76740
14410,2025-08-12,CLI-0228,Soporte Laptop Ergotron,Perifericos,4,76300
14411,2025-08-12,CLI-0133,Switch Cisco 24p,Redes,1,267090
14412,2025-08-12,CLI-0019,Mini PC ASUS PN50,Desktops,1,503730
14413,2025-08-12,CLI-0148,Notebook Dell Inspiron,Laptops,1,681070
14414,2025-08-12,CLI-0190,Switch Cisco 24p,Redes,1,257490
14415,2025-08-12,CLI-0150,Hub USB-C Anker,Perifericos,8,63770
14416,2025-08-12,CLI-0082,Switch Cisco 24p,Redes,3,267560
14417,2025-08-12,CLI-0244,Soundbar LG,Audio,3,162470
14418,2025-08-12,CLI-0080,Windows 11 Pro,Software,1,125200
14419,2025-08-13,CLI-0150,AirPods Pro 2,Audio,1,290430
14420,2025-08-13,CLI-0117,Notebook Dell Inspiron,Laptops,5,630180
14421,2025-08-13,CLI-0299,Hub USB-C Anker,Perifericos,1,64770
14422,2025-08-13,CLI-0007,Teclado Apple Magic,Perifericos,1,113060
14423,2025-08-13,CLI-0261,Pendrive Kingston 256GB,Almacenamiento,2,26420
14424,2025-08-13,CLI-0088,Dock Station HP,Perifericos,3,198200
14425,2025-08-13,CLI-0257,Mousepad XL RGB,Perifericos,2,31770
14426,2025-08-13,CLI-0194,Disco Externo Seagate 4TB,Almacenamiento,3,127680
14427,2025-08-13,CLI-0269,SSD NVMe Kingston 500GB,Almacenamiento,1,63500
14428,2025-08-13,CLI-0195,Notebook HP 15s,Laptops,3,576890
14429,2025-08-14,CLI-0034,Soporte Laptop Ergotron,Perifericos,1,72630
14430,2025-08-14,CLI-0106,"Monitor UltraWide 34""",Monitores,1,638610
14431,2025-08-14,CLI-0062,Antivirus ESET 3 PCs,Software,1,42220
14432,2025-08-14,CLI-0256,SSD Samsung 970 EVO 1TB,Almacenamiento,2,123580
14433,2025-08-14,CLI-0007,Pendrive Kingston 256GB,Almacenamiento,6,29450
14434,2025-08-14,CLI-0104,Auriculares Sony XM5,Audio,3,229390
14435,2025-08-14,CLI-0205,Licencia Office 365 Anual,Software,1,92810
14436,2025-08-14,CLI-0169,NAS Synology DS220+,Almacenamiento,1,536190
14437,2025-08-14,CLI-0284,SSD Externo Samsung T7,Almacenamiento,5,95680
14438,2025-08-14,CLI-0276,Chromebook Acer,Laptops,10,309220
14439,2025-08-14,CLI-0029,Soundbar LG,Audio,2,166900
14440,2025-08-15,CLI-0127,Mouse Logitech MX Master 3,Perifericos,1,103480
14441,2025-08-15,CLI-0094,Windows 11 Pro,Software,8,124260
14442,2025-08-15,CLI-0126,"Monitor UltraWide 34""",Monitores,3,574070
14443,2025-08-15,CLI-0234,"Monitor Samsung 24"" FHD",Monitores,1,171320
14444,2025-08-15,CLI-0137,Router Eero Pro 6,Redes,1,329780
14445,2025-08-15,CLI-0098,Notebook ASUS VivoBook,Laptops,6,489500
14446,2025-08-18,CLI-0068,Pendrive Kingston 256GB,Almacenamiento,1,26100
14447,2025-08-18,CLI-0107,"Monitor UltraWide 34""",Monitores,1,555800
14448,2025-08-18,CLI-0298,SSD NVMe Kingston 500GB,Almacenamiento,2,68410
14449,2025-08-18,CLI-0275,Notebook Lenovo ThinkPad,Laptops,1,920910
14450,2025-08-18,CLI-0038,"Monitor Curvo 32"" QHD",Monitores,2,527960
14451,2025-08-18,CLI-0227,Chromebook Acer,Laptops,2,330290
14452,2025-08-18,CLI-0052,SSD Externo Samsung T7,Almacenamiento,2,93140
14453,2025-08-19,CLI-0250,Hub USB-C Anker,Perifericos,2,63860
14454,2025-08-19,CLI-0298,Parlante UE Boom 3,Audio,5,112830
14455,2025-08-19,CLI-0058,Soundbar LG,Audio,4,160070
14456,2025-08-19,CLI-0100,Access Point Ubiquiti U6,Redes,4,274960
14457,2025-08-19,CLI-0234,Notebook HP 15s,Laptops,1,596080
14458,2025-08-19,CLI-0209,Router TP-Link Archer,Redes,1,103000
14459,2025-08-19,CLI-0091,Soporte Laptop Ergotron,Perifericos,2,71490
14460,2025-08-19,CLI-0264,Webcam Logitech C925e,Perifericos,8,101120
14461,2025-08-19,CLI-0154,Teclado Apple Magic,Perifericos,5,102730
14462,2025-08-20,CLI-0128,Soporte Laptop Ergotron,Perifericos,1,72180
14463,2025-08-20,CLI-0288,NAS Synology DS220+,Almacenamiento,1,518120
14464,2025-08-20,CLI-0226,All-in-One HP 24,Desktops,10,867810
14465,2025-08-20,CLI-0094,Disco Externo Seagate 4TB,Almacenamiento,1,112910
14466,2025-08-20,CLI-0261,SSD NVMe Kingston 500GB,Almacenamiento,2,70070
14467,2025-08-20,CLI-0092,Notebook ASUS VivoBook,Laptops,4,522800
14468,2025-08-20,CLI-0156,PC Escritorio Dell OptiPlex,Desktops,6,752820
14469,2025-08-20,CLI-0227,Soporte Laptop Ergotron,Perifericos,3,76720
14470,2025-08-20,CLI-0276,"Monitor Samsung 24"" FHD",Monitores,1,180610
14471,2025-08-21,CLI-0056,"Monitor UltraWide 34""",Monitores,1,601750
14472,2025-08-21,CLI-0257,Hub USB-C Anker,Perifericos,1,64170
14473,2025-08-21,CLI-0272,SSD NVMe Kingston 500GB,Almacenamiento,1,69240
14474,2025-08-21,CLI-0154,Repetidor WiFi Mesh,Redes,1,91970
14475,2025-08-21,CLI-0080,Mousepad XL RGB,Perifericos,1,31400
14476,2025-08-21,CLI-0203,"Monitor LG 27"" 4K",Monitores,5,361970
14477,2025-08-21,CLI-0081,Mousepad XL RGB,Perifericos,8,33840
14478,2025-08-21,CLI-0243,Antivirus ESET 3 PCs,Software,2,43570
14479,2025-08-21,CLI-0214,Teclado Mecánico Keychron K2,Perifericos,1,169070
14480,2025-08-21,CLI-0135,SSD NVMe Kingston 500GB,Almacenamiento,8,68430
14481,2025-08-21,CLI-0156,Auriculares Sony XM5,Audio,1,233000
14482,2025-08-21,CLI-0171,Dock Station HP,Perifericos,4,200870
14483,2025-08-21,CLI-0162,Soundbar LG,Audio,1,164000
14484,2025-08-21,CLI-0289,Headset Logitech G535,Audio,4,94970
14485,2025-08-22,CLI-0003,Headset Logitech G535,Audio,1,98700
14486,2025-08-22,CLI-0210,Dock Station HP,Perifericos,3,215120
14487,2025-08-22,CLI-0072,SSD Samsung 970 EVO 1TB,Almacenamiento,4,125610
14488,2025-08-22,CLI-0010,"Monitor Curvo 32"" QHD",Monitores,1,511570
14489,2025-08-22,CLI-0132,Webcam Logitech C925e,Perifericos,4,113260
14490,2025-08-22,CLI-0013,Mousepad XL RGB,Perifericos,2,31610
14491,2025-08-22,CLI-0196,Mousepad XL RGB,Perifericos,2,33130
14492,2025-08-22,CLI-0103,"Monitor Portátil 15""",Monitores,2,231440
14493,2025-08-22,CLI-0226,Teclado Mecánico Keychron K2,Perifericos,1,157660
14494,2025-08-22,CLI-0125,"Monitor LG 27"" 4K",Monitores,1,397710
14495,2025-08-25,CLI-0246,Access Point Ubiquiti U6,Redes,2,295280
14496,2025-08-25,CLI-0024,Adobe Creative Cloud,Software,1,88550
14497,2025-08-25,CLI-0250,Mouse Logitech MX Master 3,Perifericos,1,92470
14498,2025-08-25,CLI-0193,Notebook Lenovo ThinkPad,Laptops,1,863050
14499,2025-08-25,CLI-0176,Teclado Mecánico Keychron K2,Perifericos,2,171870
14500,2025-08-25,CLI-0225,Webcam Logitech C925e,Perifericos,1,108150
14501,2025-08-25,CLI-0069,Notebook ASUS VivoBook,Laptops,1,493790
14502,2025-08-25,CLI-0212,Workstation HP Z2,Desktops,5,1388800
14503,2025-08-25,CLI-0154,Switch Cisco 24p,Redes,1,285010
14504,2025-08-26,CLI-0046,Soundbar LG,Audio,1,170410
14505,2025-08-26,CLI-0294,SSD Externo Samsung T7,Almacenamiento,4,106010
14506,2025-08-26,CLI-0134,Router Eero Pro 6,Redes,2,348910
14507,2025-08-26,CLI-0150,Windows 11 Pro,Software,1,126230
14508,2025-08-26,CLI-0035,Windows 11 Pro,Software,3,134730
14509,2025-08-26,CLI-0161,Auriculares Sony XM5,Audio,6,222410
14510,2025-08-26,CLI-0229,"Monitor Portátil 15""",Monitores,1,236200
14511,2025-08-26,CLI-0240,"Monitor UltraWide 34""",Monitores,2,579210
14512,2025-08-26,CLI-0171,"Monitor Curvo 32"" QHD",Monitores,3,505730
14513,2025-08-26,CLI-0133,Teclado Apple Magic,Perifericos,2,115610
14514,2025-08-27,CLI-0012,Mini PC ASUS PN50,Desktops,1,499550
14515,2025-08-27,CLI-0211,Parlante UE Boom 3,Audio,1,116760
14516,2025-08-27,CLI-0250,Notebook Lenovo ThinkPad,Laptops,4,904970
14517,2025-08-27,CLI-0031,NAS Synology DS220+,Almacenamiento,1,532250
14518,2025-08-27,CLI-0290,Parlante UE Boom 3,Audio,15,116100
14519,2025-08-27,CLI-0259,Mousepad XL RGB,Perifericos,4,34270
14520,2025-08-27,CLI-0252,Webcam Logitech C925e,Perifericos,2,101440
14521,2025-08-27,CLI-0035,Notebook ASUS VivoBook,Laptops,2,551100
14522,2025-08-27,CLI-0286,All-in-One HP 24,Desktops,2,812450
14523,2025-08-27,CLI-0263,Chromebook Acer,Laptops,2,333150
14524,2025-08-28,CLI-0240,Repetidor WiFi Mesh,Redes,3,82660
14525,2025-08-28,CLI-0098,Notebook ASUS VivoBook,Laptops,4,488240
14526,2025-08-28,CLI-0221,Teclado Mecánico Keychron K2,Perifericos,2,170860
14527,2025-08-28,CLI-0078,Antivirus ESET 3 PCs,Software,1,41330
14528,2025-08-28,CLI-0094,Antivirus ESET 3 PCs,Software,2,43570
14529,2025-08-28,CLI-0233,Pendrive Kingston 256GB,Almacenamiento,4,28380
14530,2025-08-28,CLI-0222,Notebook Dell Inspiron,Laptops,2,695320
14531,2025-08-28,CLI-0151,Notebook HP 15s,Laptops,3,553470
14532,2025-08-28,CLI-0200,Notebook Dell Inspiron,Laptops,1,657590
14533,2025-08-28,CLI-0166,Parlante UE Boom 3,Audio,1,117700
14534,2025-08-28,CLI-0115,Access Point Ubiquiti U6,Redes,3,271490
14535,2025-08-29,CLI-0168,SSD Externo Samsung T7,Almacenamiento,2,96050
14536,2025-08-29,CLI-0103,Switch Cisco 24p,Redes,6,295620
14537,2025-08-29,CLI-0296,Workstation HP Z2,Desktops,1,1378550
14538,2025-09-01,CLI-0076,"Monitor Portátil 15""",Monitores,1,237320
14539,2025-09-01,CLI-0052,Notebook Dell Inspiron,Laptops,2,704320
14540,2025-09-01,CLI-0021,Mini PC ASUS PN50,Desktops,2,459400
14541,2025-09-01,CLI-0036,Mousepad XL RGB,Perifericos,5,32720
14542,2025-09-01,CLI-0118,Adobe Creative Cloud,Software,1,83370
14543,2025-09-02,CLI-0156,"Monitor LG 27"" 4K",Monitores,2,385340
14544,2025-09-02,CLI-0139,"Monitor UltraWide 34""",Monitores,8,628500
14545,2025-09-02,CLI-0112,Dock Station HP,Perifericos,1,222110
14546,2025-09-02,CLI-0226,All-in-One HP 24,Desktops,4,844320
14547,2025-09-02,CLI-0193,Notebook Dell Inspiron,Laptops,2,728150
14548,2025-09-02,CLI-0107,AirPods Pro 2,Audio,1,275780
14549,2025-09-03,CLI-0225,Headset Logitech G535,Audio,1,104750
14550,2025-09-03,CLI-0195,Access Point Ubiquiti U6,Redes,4,263560
14551,2025-09-03,CLI-0048,"Monitor Samsung 24"" FHD",Monitores,2,197160
14552,2025-09-03,CLI-0297,Pendrive Kingston 256GB,Almacenamiento,1,25640
14553,2025-09-03,CLI-0108,All-in-One HP 24,Desktops,8,832110
14554,2025-09-03,CLI-0184,Mousepad XL RGB,Perifericos,2,32360
14555,2025-09-03,CLI-0108,Chromebook Acer,Laptops,4,348680
14556,2025-09-03,CLI-0185,SSD NVMe Kingston 500GB,Almacenamiento,1,62240
14557,2025-09-03,CLI-0058,SSD Samsung 970 EVO 1TB,Almacenamiento,1,139920
14558,2025-09-03,CLI-0195,Micrófono Blue Yeti X,Audio,2,199950
14559,2025-09-03,CLI-0052,Dock Station HP,Perifericos,1,207400
14560,2025-09-03,CLI-0159,Notebook ASUS VivoBook,Laptops,2,504810
14561,2025-09-04,CLI-0154,"Monitor UltraWide 34""",Monitores,15,612270
14562,2025-09-04,CLI-0044,Antivirus ESET 3 PCs,Software,3,44000
14563,2025-09-04,CLI-0200,SSD NVMe Kingston 500GB,Almacenamiento,1,67220
14564,2025-09-04,CLI-0141,Antivirus ESET 3 PCs,Software,6,46790
14565,2025-09-04,CLI-0024,Workstation HP Z2,Desktops,5,1475590
14566,2025-09-04,CLI-0091,Switch Cisco 24p,Redes,1,276420
14567,2025-09-04,CLI-0266,Workstation HP Z2,Desktops,1,1463210
14568,2025-09-04,CLI-0241,MacBook Air M2,Laptops,1,1342460
14569,2025-09-04,CLI-0108,Adobe Creative Cloud,Software,1,87050
14570,2025-09-05,CLI-0213,"Monitor LG 27"" 4K",Monitores,2,400860
14571,2025-09-05,CLI-0090,Pendrive Kingston 256GB,Almacenamiento,10,29550
14572,2025-09-05,CLI-0093,Auriculares Sony XM5,Audio,5,259790
14573,2025-09-05,CLI-0057,"Monitor LG 27"" 4K",Monitores,1,404750
14574,2025-09-05,CLI-0105,Hub USB-C Anker,Perifericos,2,61470
14575,2025-09-05,CLI-0192,Teclado Apple Magic,Perifericos,3,114380
14576,2025-09-05,CLI-0015,Notebook Dell Inspiron,Laptops,1,646860
14577,2025-09-05,CLI-0241,MacBook Air M2,Laptops,3,1315560
14578,2025-09-05,CLI-0074,Micrófono Blue Yeti X,Audio,1,200870
14579,2025-09-05,CLI-0194,Router TP-Link Archer,Redes,3,91130
14580,2025-09-05,CLI-0087,"Monitor LG 27"" 4K",Monitores,1,413740
14581,2025-09-08,CLI-0179,"Monitor UltraWide 34""",Monitores,1,581190
14582,2025-09-08,CLI-0034,All-in-One HP 24,Desktops,10,907160
14583,2025-09-08,CLI-0238,Micrófono Blue Yeti X,Audio,5,206810
14584,2025-09-08,CLI-0275,Soundbar LG,Audio,1,173000
14585,2025-09-08,CLI-0001,Hub USB-C Anker,Perifericos,2,65320
14586,2025-09-08,CLI-0132,Mini PC ASUS PN50,Desktops,1,483040
14587,2025-09-08,CLI-0277,Auriculares Sony XM5,Audio,8,232090
14588,2025-09-08,CLI-0050,SSD NVMe Kingston 500GB,Almacenamiento,2,63530
14589,2025-09-08,CLI-0293,"Monitor Curvo 32"" QHD",Monitores,1,462780
14590,2025-09-08,CLI-0264,Mini PC ASUS PN50,Desktops,4,486600
14591,2025-09-08,CLI-0074,"Monitor UltraWide 34""",Monitores,3,558280
14592,2025-09-08,CLI-0049,Headset Logitech G535,Audio,1,92880
14593,2025-09-08,CLI-0054,Mouse Logitech MX Master 3,Perifericos,1,95370
14594,2025-09-08,CLI-0095,Adobe Creative Cloud,Software,1,83200
14595,2025-09-09,CLI-0237,Adobe Creative Cloud,Software,2,93140
14596,2025-09-09,CLI-0265,Switch Cisco 24p,Redes,12,262720
14597,2025-09-09,CLI-0137,Mini PC ASUS PN50,Desktops,1,463990
14598,2025-09-09,CLI-0192,Adobe Creative Cloud,Software,1,81090
14599,2025-09-09,CLI-0018,AirPods Pro 2,Audio,3,284460
14600,2025-09-09,CLI-0102,"Monitor Samsung 24"" FHD",Monitores,1,179710
14601,2025-09-09,CLI-0018,Mouse Logitech MX Master 3,Perifericos,1,99140
14602,2025-09-09,CLI-0166,Notebook HP 15s,Laptops,2,546760
14603,2025-09-09,CLI-0248,Dock Station HP,Perifericos,1,225220
14604,2025-09-09,CLI-0296,Headset Logitech G535,Audio,2,93060
14605,2025-09-09,CLI-0110,SSD Samsung 970 EVO 1TB,Almacenamiento,3,130130
14606,2025-09-09,CLI-0280,Soundbar LG,Audio,1,174270
14607,2025-09-10,CLI-0144,Antivirus ESET 3 PCs,Software,4,46160
14608,2025-09-10,CLI-0173,Soporte Laptop Ergotron,Perifericos,15,74200
14609,2025-09-10,CLI-0096,Teclado Apple Magic,Perifericos,1,101240
14610,2025-09-10,CLI-0250,Router Eero Pro 6,Redes,2,326180
14611,2025-09-10,CLI-0050,Adobe Creative Cloud,Software,5,81130
14612,2025-09-10,CLI-0266,Teclado Apple Magic,Perifericos,1,117200
14613,2025-09-10,CLI-0188,Parlante UE Boom 3,Audio,3,112480
14614,2025-09-11,CLI-0279,Mini PC ASUS PN50,Desktops,1,510820
14615,2025-09-11,CLI-0235,All-in-One HP 24,Desktops,1,904950
14616,2025-09-11,CLI-0152,Mini PC ASUS PN50,Desktops,5,460180
14617,2025-09-11,CLI-0158,Soundbar LG,Audio,2,175040
14618,2025-09-11,CLI-0043,NAS Synology DS220+,Almacenamiento,1,534700
14619,2025-09-11,CLI-0262,"Monitor Curvo 32"" QHD",Monitores,1,518150
14620,2025-09-11,CLI-0114,Notebook Dell Inspiron,Laptops,1,656120
14621,2025-09-11,CLI-0182,Pendrive Kingston 256GB,Almacenamiento,2,25830
14622,2025-09-11,CLI-0078,Switch Cisco 24p,Redes,5,283900
14623,2025-09-11,CLI-0269,Notebook Lenovo ThinkPad,Laptops,4,978950
14624,2025-09-11,CLI-0186,SSD Externo Samsung T7,Almacenamiento,1,97180
14625,2025-09-12,CLI-0272,"Monitor LG 27"" 4K",Monitores,1,392890
14626,2025-09-12,CLI-0052,AutoCAD LT 2025,Software,1,617740
14627,2025-09-12,CLI-0116,Workstation HP Z2,Desktops,2,1332060
14628,2025-09-12,CLI-0218,"Monitor Curvo 32"" QHD",Monitores,1,457430
14629,2025-09-12,CLI-0206,Webcam Logitech C925e,Perifericos,1,117320
14630,2025-09-12,CLI-0268,Micrófono Blue Yeti X,Audio,6,202680
14631,2025-09-12,CLI-0240,Mousepad XL RGB,Perifericos,1,33840
14632,2025-09-15,CLI-0154,Notebook HP 15s,Laptops,1,571510
14633,2025-09-15,CLI-0285,Adobe Creative Cloud,Software,1,89390
14634,2025-09-15,CLI-0035,Notebook Lenovo ThinkPad,Laptops,3,1003620
14635,2025-09-15,CLI-0072,Workstation HP Z2,Desktops,2,1495890
14636,2025-09-15,CLI-0083,Mouse Logitech MX Master 3,Perifericos,1,97790
14637,2025-09-15,CLI-0082,Antivirus ESET 3 PCs,Software,2,42810
14638,2025-09-15,CLI-0100,Mouse Logitech MX Master 3,Perifericos,4,105060
14639,2025-09-15,CLI-0037,"Monitor UltraWide 34""",Monitores,10,569730
14640,2025-09-15,CLI-0142,Mini PC ASUS PN50,Desktops,6,522680
14641,2025-09-15,CLI-0064,Access Point Ubiquiti U6,Redes,8,264210
14642,2025-09-16,CLI-0078,"Monitor Portátil 15""",Monitores,2,232120
14643,2025-09-16,CLI-0142,Mousepad XL RGB,Perifericos,1,32290
14644,2025-09-16,CLI-0061,Pendrive Kingston 256GB,Almacenamiento,1,26700
14645,2025-09-16,CLI-0053,Licencia Office 365 Anual,Software,2,99150
14646,2025-09-16,CLI-0119,Adobe Creative Cloud,Software,2,87080
14647,2025-09-16,CLI-0064,SSD Externo Samsung T7,Almacenamiento,3,101890
14648,2025-09-16,CLI-0233,Workstation HP Z2,Desktops,1,1346980
14649,2025-09-16,CLI-0175,Teclado Mecánico Keychron K2,Perifericos,8,163290
14650,2025-09-16,CLI-0021,AirPods Pro 2,Audio,4,292220
14651,2025-09-16,CLI-0131,All-in-One HP 24,Desktops,3,814670
14652,2025-09-17,CLI-0219,Access Point Ubiquiti U6,Redes,1,292050
14653,2025-09-17,CLI-0250,Webcam Logitech C925e,Perifericos,1,111640
14654,2025-09-17,CLI-0053,Chromebook Acer,Laptops,15,347120
14655,2025-09-17,CLI-0186,Mouse Logitech MX Master 3,Perifericos,5,94600
14656,2025-09-17,CLI-0254,Windows 11 Pro,Software,10,128880
14657,2025-09-17,CLI-0216,Notebook Lenovo ThinkPad,Laptops,3,1001130
14658,2025-09-17,CLI-0144,Teclado Mecánico Keychron K2,Perifericos,6,175180
14659,2025-09-17,CLI-0261,Soporte Laptop Ergotron,Perifericos,2,77700
14660,2025-09-17,CLI-0129,Dock Station HP,Perifericos,1,208170
14661,2025-09-17,CLI-0052,Disco Externo Seagate 4TB,Almacenamiento,1,120040
14662,2025-09-18,CLI-0254,"Monitor UltraWide 34""",Monitores,2,583640
14663,2025-09-18,CLI-0137,PC Escritorio Dell OptiPlex,Desktops,15,750640
14664,2025-09-18,CLI-0250,Router Eero Pro 6,Redes,2,310090
14665,2025-09-18,CLI-0290,AirPods Pro 2,Audio,2,284750
14666,2025-09-18,CLI-0196,MacBook Air M2,Laptops,2,1331960
14667,2025-09-18,CLI-0051,Switch Cisco 24p,Redes,1,263290
14668,2025-09-18,CLI-0123,Auriculares Sony XM5,Audio,2,246750
14669,2025-09-18,CLI-0216,Headset Logitech G535,Audio,3,106580
14670,2025-09-18,CLI-0021,Dock Station HP,Perifericos,3,196360
14671,2025-09-18,CLI-0226,SSD Samsung 970 EVO 1TB,Almacenamiento,2,131110
14672,2025-09-18,CLI-0268,MacBook Air M2,Laptops,8,1318760
14673,2025-09-18,CLI-0222,Adobe Creative Cloud,Software,6,83300
14674,2025-09-18,CLI-0111,Switch Cisco 24p,Redes,1,276380
14675,2025-09-19,CLI-0169,PC Escritorio Dell OptiPlex,Desktops,1,727450
14676,2025-09-19,CLI-0212,Notebook Dell Inspiron,Laptops,3,720870
14677,2025-09-19,CLI-0130,Dock Station HP,Perifericos,4,202680
14678,2025-09-19,CLI-0177,Dock Station HP,Perifericos,10,213350
14679,2025-09-19,CLI-0128,Teclado Mecánico Keychron K2,Perifericos,2,168340
14680,2025-09-19,CLI-0025,Mousepad XL RGB,Perifericos,2,34780
14681,2025-09-19,CLI-0135,"Monitor LG 27"" 4K",Monitores,1,399770
14682,2025-09-19,CLI-0281,Antivirus ESET 3 PCs,Software,1,46390
14683,2025-09-19,CLI-0206,Dock Station HP,Perifericos,4,213180
14684,2025-09-19,CLI-0089,Disco Externo Seagate 4TB,Almacenamiento,5,120010
14685,2025-09-19,CLI-0171,Dock Station HP,Perifericos,2,205430
14686,2025-09-22,CLI-0117,Mousepad XL RGB,Perifericos,4,31030
14687,2025-09-22,CLI-0052,Chromebook Acer,Laptops,3,325970
14688,2025-09-22,CLI-0161,Repetidor WiFi Mesh,Redes,2,86430
14689,2025-09-22,CLI-0096,AirPods Pro 2,Audio,1,254510
14690,2025-09-22,CLI-0249,Dock Station HP,Perifericos,1,201470
14691,2025-09-22,CLI-0225,Auriculares Sony XM5,Audio,3,251740
14692,2025-09-22,CLI-0087,Mousepad XL RGB,Perifericos,1,33400
14693,2025-09-22,CLI-0098,Access Point Ubiquiti U6,Redes,1,288460
14694,2025-09-22,CLI-0260,Windows 11 Pro,Software,3,132890
14695,2025-09-23,CLI-0152,Router Eero Pro 6,Redes,2,335190
14696,2025-09-23,CLI-0204,Repetidor WiFi Mesh,Redes,3,86050
14697,2025-09-23,CLI-0102,Chromebook Acer,Laptops,1,306790
14698,2025-09-23,CLI-0208,Teclado Apple Magic,Perifericos,1,101340
14699,2025-09-23,CLI-0175,SSD Externo Samsung T7,Almacenamiento,1,92570
14700,2025-09-23,CLI-0069,AirPods Pro 2,Audio,1,257320
14701,2025-09-23,CLI-0151,Repetidor WiFi Mesh,Redes,2,89550
14702,2025-09-23,CLI-0043,Mousepad XL RGB,Perifericos,15,33130
14703,2025-09-23,CLI-0227,MacBook Air M2,Laptops,1,1310580
14704,2025-09-23,CLI-0080,Adobe Creative Cloud,Software,15,90690
14705,2025-09-23,CLI-0014,Disco Externo Seagate 4TB,Almacenamiento,1,111640
14706,2025-09-23,CLI-0113,Mouse Logitech MX Master 3,Perifericos,5,95360
14707,2025-09-23,CLI-0226,Antivirus ESET 3 PCs,Software,4,45940
14708,2025-09-24,CLI-0075,Notebook HP 15s,Laptops,1,543950
14709,2025-09-24,CLI-0011,Repetidor WiFi Mesh,Redes,2,92190
14710,2025-09-24,CLI-0225,Micrófono Blue Yeti X,Audio,2,221870
14711,2025-09-24,CLI-0291,"Monitor Curvo 32"" QHD",Monitores,2,488150
14712,2025-09-24,CLI-0266,Access Point Ubiquiti U6,Redes,1,263700
14713,2025-09-24,CLI-0295,AirPods Pro 2,Audio,3,254920
14714,2025-09-24,CLI-0187,Teclado Apple Magic,Perifericos,2,111590
14715,2025-09-24,CLI-0187,Mouse Logitech MX Master 3,Perifericos,1,105480
14716,2025-09-24,CLI-0183,Notebook ASUS VivoBook,Laptops,8,531700
14717,2025-09-24,CLI-0069,Mousepad XL RGB,Perifericos,5,32020
14718,2025-09-24,CLI-0127,SSD Externo Samsung T7,Almacenamiento,2,101250
14719,2025-09-24,CLI-0050,NAS Synology DS220+,Almacenamiento,3,556040
14720,2025-09-24,CLI-0275,Mousepad XL RGB,Perifericos,1,32860
14721,2025-09-24,CLI-0117,Dock Station HP,Perifericos,3,219680
14722,2025-09-24,CLI-0284,"Monitor UltraWide 34""",Monitores,2,594530
14723,2025-09-25,CLI-0295,Notebook Lenovo ThinkPad,Laptops,2,929710
14724,2025-09-25,CLI-0225,Disco Externo Seagate 4TB,Almacenamiento,2,130230
14725,2025-09-25,CLI-0034,"Monitor LG 27"" 4K",Monitores,1,386000
14726,2025-09-25,CLI-0230,Router Eero Pro 6,Redes,3,323930
14727,2025-09-25,CLI-0178,SSD NVMe Kingston 500GB,Almacenamiento,5,64880
14728,2025-09-25,CLI-0076,Notebook ASUS VivoBook,Laptops,3,520950
14729,2025-09-25,CLI-0034,Teclado Mecánico Keychron K2,Perifericos,2,161160
14730,2025-09-25,CLI-0015,Router TP-Link Archer,Redes,2,102520
14731,2025-09-26,CLI-0069,Headset Logitech G535,Audio,1,100840
14732,2025-09-26,CLI-0232,Hub USB-C Anker,Perifericos,2,56240
14733,2025-09-26,CLI-0156,Soporte Laptop Ergotron,Perifericos,1,78900
14734,2025-09-26,CLI-0261,Micrófono Blue Yeti X,Audio,1,209160
14735,2025-09-26,CLI-0277,AutoCAD LT 2025,Software,2,655030
14736,2025-09-26,CLI-0004,Repetidor WiFi Mesh,Redes,1,91080
14737,2025-09-26,CLI-0184,Access Point Ubiquiti U6,Redes,1,286350
14738,2025-09-26,CLI-0037,Repetidor WiFi Mesh,Redes,1,92860
14739,2025-09-26,CLI-0212,"Monitor LG 27"" 4K",Monitores,3,377280
14740,2025-09-29,CLI-0128,Router TP-Link Archer,Redes,4,100280
14741,2025-09-29,CLI-0092,"Monitor Samsung 24"" FHD",Monitores,1,190930
14742,2025-09-29,CLI-0254,All-in-One HP 24,Desktops,1,887810
14743,2025-09-29,CLI-0049,Headset Logitech G535,Audio,2,103310
14744,2025-09-29,CLI-0199,Micrófono Blue Yeti X,Audio,1,198620
14745,2025-09-29,CLI-0243,Mini PC ASUS PN50,Desktops,5,499400
14746,2025-09-29,CLI-0094,PC Escritorio Dell OptiPlex,Desktops,1,727870
14747,2025-09-29,CLI-0091,Parlante UE Boom 3,Audio,5,108360
14748,2025-09-30,CLI-0256,Chromebook Acer,Laptops,1,323630
14749,2025-09-30,CLI-0206,"Monitor Curvo 32"" QHD",Monitores,1,525480
14750,2025-09-30,CLI-0042,Soporte Laptop Ergotron,Perifericos,2,80350
14751,2025-09-30,CLI-0049,Pendrive Kingston 256GB,Almacenamiento,1,27600
14752,2025-09-30,CLI-0032,Router Eero Pro 6,Redes,1,353750
14753,2025-09-30,CLI-0192,PC Escritorio Dell OptiPlex,Desktops,1,760670
